order_timestamp;distance_in_meters;duration_in_seconds;tender_timestamp;pickup_in_meters;pickup_in_seconds;price_start_local
01.06.2020 20:45;8354;890;01.06.2020 20:48;931;149;220
01.06.2020 20:50;2926;367;01.06.2020 20:50;707;126;200
01.06.2020 20:50;4831;531;01.06.2020 20:53;3266;326;200
01.06.2020 20:57;1401;184;01.06.2020 20:57;1436;208;150
01.06.2020 21:09;2928;446;01.06.2020 21:09;928;121;170
01.06.2020 21:10;0;0;01.06.2020 21:10;697;126;150
01.06.2020 21:12;6135;537;01.06.2020 21:13;2973;368;200
01.06.2020 21:13;3451;524;01.06.2020 21:14;854;161;180
01.06.2020 21:18;2014;314;01.06.2020 21:19;1686;251;170
01.06.2020 21:19;0;0;01.06.2020 21:20;1135;143;150
01.06.2020 21:21;1656;225;01.06.2020 21:21;549;113;150
01.06.2020 21:23;0;0;01.06.2020 21:23;1265;212;150
01.06.2020 21:23;4178;396;01.06.2020 21:23;537;62;200
01.06.2020 21:24;1635;195;01.06.2020 21:24;760;111;150
01.06.2020 21:27;0;0;01.06.2020 21:27;1338;167;200
01.06.2020 21:27;3402;361;01.06.2020 21:28;1478;199;200
01.06.2020 21:28;3428;444;01.06.2020 21:28;755;163;250
01.06.2020 21:35;3499;428;01.06.2020 21:35;1719;262;280
01.06.2020 21:36;2356;312;01.06.2020 21:36;208;23;150
01.06.2020 21:38;6073;536;01.06.2020 21:41;111;27;250
01.06.2020 21:39;2280;316;01.06.2020 21:39;377;69;200
01.06.2020 21:40;3291;435;01.06.2020 21:40;1080;179;150
01.06.2020 21:42;1918;285;01.06.2020 21:42;439;72;150
01.06.2020 21:42;3806;413;01.06.2020 21:42;1040;134;150
01.06.2020 21:43;6672;864;01.06.2020 21:43;2962;298;250
01.06.2020 21:46;2154;318;01.06.2020 21:46;418;71;150
01.06.2020 21:55;1893;272;01.06.2020 21:55;283;51;200
01.06.2020 21:59;0;0;01.06.2020 21:59;1726;335;220
01.06.2020 21:59;1963;301;01.06.2020 21:59;891;178;150
01.06.2020 22:01;1585;197;01.06.2020 22:01;276;29;130
01.06.2020 22:03;2207;343;01.06.2020 22:03;1365;222;270
01.06.2020 22:06;960;110;01.06.2020 22:06;172;28;150
01.06.2020 22:17;1495;240;01.06.2020 22:17;771;102;150
01.06.2020 22:24;14318;1033;01.06.2020 22:24;944;125;500
01.06.2020 22:28;3832;469;01.06.2020 22:28;4182;361;200
01.06.2020 22:34;3686;391;01.06.2020 22:35;1653;229;150
01.06.2020 22:34;3360;400;01.06.2020 22:34;1322;121;200
01.06.2020 22:38;0;0;01.06.2020 22:38;1259;163;180
01.06.2020 22:46;1878;249;01.06.2020 22:46;1388;200;200
01.06.2020 22:58;1699;251;01.06.2020 22:58;330;60;150
01.06.2020 23:07;1995;278;01.06.2020 23:07;240;47;150
02.06.2020 5:37;0;0;02.06.2020 5:37;4168;468;200
02.06.2020 6:18;1444;194;02.06.2020 6:18;1126;227;150
02.06.2020 6:19;6088;675;02.06.2020 6:21;633;139;200
02.06.2020 6:23;6088;675;02.06.2020 6:24;627;138;250
02.06.2020 6:33;0;0;02.06.2020 6:33;731;152;250
02.06.2020 6:36;6456;552;02.06.2020 6:36;1190;140;300
02.06.2020 6:39;3370;562;02.06.2020 6:39;1140;217;200
02.06.2020 6:44;0;0;02.06.2020 6:44;1036;202;180
02.06.2020 6:47;4001;458;02.06.2020 6:47;819;108;150
02.06.2020 6:49;0;0;02.06.2020 6:49;1114;181;150
02.06.2020 6:55;6947;667;02.06.2020 6:55;874;120;350
02.06.2020 6:57;3703;453;02.06.2020 6:57;133;30;250
02.06.2020 7:00;1300;206;02.06.2020 7:01;1043;174;150
02.06.2020 7:02;2233;341;02.06.2020 7:02;517;88;150
02.06.2020 7:05;0;0;02.06.2020 7:09;712;81;200
02.06.2020 7:05;0;0;02.06.2020 7:05;1006;176;150
02.06.2020 7:05;2834;409;02.06.2020 7:05;293;62;200
02.06.2020 7:14;2344;301;02.06.2020 7:14;1059;146;150
02.06.2020 7:14;2344;301;02.06.2020 7:14;1275;170;150
02.06.2020 7:15;1573;202;02.06.2020 7:15;831;136;150
02.06.2020 7:18;5807;706;02.06.2020 7:18;4073;497;150
02.06.2020 7:18;5198;586;02.06.2020 7:18;625;49;230
02.06.2020 7:19;0;0;02.06.2020 7:19;820;87;200
02.06.2020 7:20;0;0;02.06.2020 7:20;508;80;180
02.06.2020 7:20;0;0;02.06.2020 7:21;3309;404;180
02.06.2020 7:22;4085;484;02.06.2020 7:23;603;60;180
02.06.2020 7:22;4085;484;02.06.2020 7:23;196;22;180
02.06.2020 7:24;1689;243;02.06.2020 7:24;822;139;150
02.06.2020 7:25;4378;531;02.06.2020 7:25;287;27;200
02.06.2020 7:25;4378;531;02.06.2020 7:25;719;75;200
02.06.2020 7:25;4065;647;02.06.2020 7:28;1810;328;200
02.06.2020 7:28;1555;239;02.06.2020 7:29;669;103;200
02.06.2020 7:29;1340;178;02.06.2020 7:29;464;65;150
02.06.2020 7:30;1036;169;02.06.2020 7:31;1117;172;150
02.06.2020 7:30;5018;601;02.06.2020 7:30;781;102;250
02.06.2020 7:30;5018;601;02.06.2020 7:30;915;99;250
02.06.2020 7:31;4294;503;02.06.2020 7:31;631;79;200
02.06.2020 7:31;4294;503;02.06.2020 7:31;765;76;200
02.06.2020 7:31;1269;236;02.06.2020 7:32;122;29;160
02.06.2020 7:32;3180;413;02.06.2020 7:32;894;128;150
02.06.2020 7:32;3716;473;02.06.2020 7:32;1805;213;200
02.06.2020 7:35;2108;256;02.06.2020 7:35;682;146;150
02.06.2020 7:35;2108;256;02.06.2020 7:36;683;146;150
02.06.2020 7:36;3158;448;02.06.2020 7:36;1045;190;150
02.06.2020 7:39;3769;514;02.06.2020 7:39;1393;205;200
02.06.2020 7:40;2660;347;02.06.2020 7:44;805;114;150
02.06.2020 7:41;9207;744;02.06.2020 7:41;793;124;250
02.06.2020 7:42;2059;223;02.06.2020 7:43;1;0;140
02.06.2020 7:43;0;0;02.06.2020 7:43;1525;211;150
02.06.2020 7:44;3143;423;02.06.2020 7:46;576;125;150
02.06.2020 7:45;1894;272;02.06.2020 7:45;1507;223;150
02.06.2020 7:45;1824;244;02.06.2020 7:45;1062;132;200
02.06.2020 7:46;4688;578;02.06.2020 7:48;738;170;150
02.06.2020 7:50;3303;340;02.06.2020 7:50;335;63;150
02.06.2020 7:51;1115;200;02.06.2020 7:52;446;69;150
02.06.2020 7:54;0;0;02.06.2020 7:56;1003;167;350
02.06.2020 7:55;3668;437;02.06.2020 7:57;1215;175;150
02.06.2020 7:58;1312;205;02.06.2020 7:58;509;76;150
02.06.2020 7:59;0;0;02.06.2020 7:59;2130;283;350
02.06.2020 8:00;1921;227;02.06.2020 8:00;1157;185;150
02.06.2020 8:02;1150;250;02.06.2020 8:02;673;143;200
02.06.2020 8:02;1150;250;02.06.2020 8:02;654;141;200
02.06.2020 8:02;2134;351;02.06.2020 8:02;1283;187;200
02.06.2020 8:03;2010;306;02.06.2020 8:03;539;104;200
02.06.2020 8:03;1655;178;02.06.2020 8:03;1158;158;150
02.06.2020 8:04;1459;253;02.06.2020 8:04;619;84;160
02.06.2020 8:05;3492;558;02.06.2020 8:06;482;75;200
02.06.2020 8:07;0;0;02.06.2020 8:07;251;46;250
02.06.2020 8:07;1779;243;02.06.2020 8:07;1295;149;170
02.06.2020 8:07;2581;435;02.06.2020 8:07;585;124;200
02.06.2020 8:08;4025;439;02.06.2020 8:08;751;153;150
02.06.2020 8:09;7368;820;02.06.2020 8:09;1123;119;250
02.06.2020 8:11;1983;313;02.06.2020 8:11;1521;170;150
02.06.2020 8:12;2264;232;02.06.2020 8:13;582;94;200
02.06.2020 8:14;7714;891;02.06.2020 8:14;1224;156;250
02.06.2020 8:15;7425;876;02.06.2020 8:15;941;112;250
02.06.2020 8:17;3166;462;02.06.2020 8:17;459;74;150
02.06.2020 8:18;1426;246;02.06.2020 8:18;599;118;200
02.06.2020 8:19;2235;370;02.06.2020 8:19;117;28;150
02.06.2020 8:19;2235;370;02.06.2020 8:19;1027;145;150
02.06.2020 8:19;6640;761;02.06.2020 8:19;676;81;250
02.06.2020 8:19;2693;374;02.06.2020 8:19;934;110;150
02.06.2020 8:19;2693;374;02.06.2020 8:19;750;127;150
02.06.2020 8:20;2028;303;02.06.2020 8:20;1117;145;150
02.06.2020 8:20;1560;246;02.06.2020 8:20;600;114;150
02.06.2020 8:20;9285;808;02.06.2020 8:20;419;88;250
02.06.2020 8:21;0;0;02.06.2020 8:21;932;110;250
02.06.2020 8:21;2051;360;02.06.2020 8:22;1978;335;150
02.06.2020 8:21;2051;360;02.06.2020 8:21;670;150;150
02.06.2020 8:21;7312;908;02.06.2020 8:22;515;95;350
02.06.2020 8:21;1237;236;02.06.2020 8:22;719;129;160
02.06.2020 8:22;15618;1100;02.06.2020 8:25;523;39;350
02.06.2020 8:23;1237;236;02.06.2020 8:23;751;135;160
02.06.2020 8:23;1776;230;02.06.2020 8:23;497;108;150
02.06.2020 8:24;3042;416;02.06.2020 8:24;257;44;200
02.06.2020 8:25;1624;163;02.06.2020 8:25;519;60;150
02.06.2020 8:25;1957;332;02.06.2020 8:25;755;119;150
02.06.2020 8:25;6872;855;02.06.2020 8:25;664;114;250
02.06.2020 8:27;2026;304;02.06.2020 8:27;905;118;150
02.06.2020 8:28;2767;376;02.06.2020 8:29;895;127;150
02.06.2020 8:28;1970;295;02.06.2020 8:29;898;141;150
02.06.2020 8:28;7863;970;02.06.2020 8:29;1323;169;300
02.06.2020 8:31;2197;331;02.06.2020 8:31;934;120;150
02.06.2020 8:32;1970;295;02.06.2020 8:33;1054;151;150
02.06.2020 8:35;2476;361;02.06.2020 8:35;606;88;150
02.06.2020 8:35;6729;806;02.06.2020 8:35;635;106;200
02.06.2020 8:36;5271;677;02.06.2020 8:36;1128;229;150
02.06.2020 8:36;7308;921;02.06.2020 8:37;814;136;200
02.06.2020 8:37;0;0;02.06.2020 8:37;516;80;200
02.06.2020 8:37;1969;272;02.06.2020 8:37;616;88;150
02.06.2020 8:38;7308;921;02.06.2020 8:39;1420;232;200
02.06.2020 8:38;961;174;02.06.2020 8:38;522;73;150
02.06.2020 8:38;0;0;02.06.2020 8:38;345;54;150
02.06.2020 8:42;2449;345;02.06.2020 8:42;66;9;150
02.06.2020 8:44;4536;648;02.06.2020 8:46;2126;233;200
02.06.2020 8:44;1420;159;02.06.2020 8:44;692;107;150
02.06.2020 8:44;1420;159;02.06.2020 8:44;343;37;150
02.06.2020 8:45;1208;172;02.06.2020 8:45;256;26;150
02.06.2020 8:47;2927;358;02.06.2020 8:47;1122;164;150
02.06.2020 8:48;0;0;02.06.2020 8:48;745;92;200
02.06.2020 8:54;0;0;02.06.2020 8:54;546;52;150
02.06.2020 8:55;0;0;02.06.2020 8:55;402;89;140
02.06.2020 8:56;0;0;02.06.2020 8:56;648;107;150
02.06.2020 8:56;0;0;02.06.2020 8:56;546;50;150
02.06.2020 8:57;2560;284;02.06.2020 8:57;864;173;150
02.06.2020 8:57;1321;212;02.06.2020 8:57;576;92;150
02.06.2020 8:57;1321;212;02.06.2020 8:58;722;128;150
02.06.2020 8:58;0;0;02.06.2020 8:58;116;26;150
02.06.2020 8:58;3462;469;02.06.2020 8:58;307;48;150
02.06.2020 9:00;986;206;02.06.2020 9:00;363;91;150
02.06.2020 9:01;1379;198;02.06.2020 9:02;1023;174;150
02.06.2020 9:03;1187;192;02.06.2020 9:03;717;128;150
02.06.2020 9:03;1947;293;02.06.2020 9:03;415;65;150
02.06.2020 9:03;1947;293;02.06.2020 9:03;503;84;150
02.06.2020 9:04;0;0;02.06.2020 9:04;1413;201;150
02.06.2020 9:04;0;0;02.06.2020 9:04;89;21;150
02.06.2020 9:05;4421;596;02.06.2020 9:05;168;40;300
02.06.2020 9:06;2028;322;02.06.2020 9:06;1895;322;150
02.06.2020 9:06;2028;322;02.06.2020 9:06;987;168;150
02.06.2020 9:07;1036;145;02.06.2020 9:07;405;50;150
02.06.2020 9:09;5233;815;02.06.2020 9:09;1643;238;250
02.06.2020 9:09;1929;302;02.06.2020 9:09;207;45;150
02.06.2020 9:14;1361;249;02.06.2020 9:14;534;97;150
02.06.2020 9:14;8832;969;02.06.2020 9:14;583;97;250
02.06.2020 9:14;1540;218;02.06.2020 9:14;987;104;150
02.06.2020 9:14;1540;218;02.06.2020 9:14;427;47;150
02.06.2020 9:15;2637;290;02.06.2020 9:15;494;98;150
02.06.2020 9:17;3093;461;02.06.2020 9:17;400;79;150
02.06.2020 9:19;0;0;02.06.2020 9:19;760;168;150
02.06.2020 9:20;2516;343;02.06.2020 9:20;709;103;150
02.06.2020 9:20;2516;343;02.06.2020 9:20;119;29;150
02.06.2020 9:21;1978;321;02.06.2020 9:22;923;151;150
02.06.2020 9:26;2961;349;02.06.2020 9:26;1076;136;150
02.06.2020 9:28;2188;349;02.06.2020 9:28;415;60;150
02.06.2020 9:30;1505;250;02.06.2020 9:30;700;144;150
02.06.2020 9:32;3119;444;02.06.2020 9:32;132;32;150
02.06.2020 9:32;3575;402;02.06.2020 9:35;58;14;150
02.06.2020 9:33;2944;342;02.06.2020 9:33;1669;184;150
02.06.2020 9:37;3575;402;02.06.2020 9:37;368;46;170
02.06.2020 9:38;1964;293;02.06.2020 9:38;715;125;150
02.06.2020 9:38;2715;385;02.06.2020 9:39;1402;172;150
02.06.2020 9:38;1575;264;02.06.2020 9:38;896;178;150
02.06.2020 9:41;0;0;02.06.2020 9:41;188;24;150
02.06.2020 9:42;2540;245;02.06.2020 9:42;565;133;150
02.06.2020 9:42;2540;245;02.06.2020 9:42;217;52;150
02.06.2020 9:42;2540;245;02.06.2020 9:42;454;111;150
02.06.2020 9:42;4602;615;02.06.2020 9:42;1314;144;200
02.06.2020 9:44;3068;467;02.06.2020 9:44;600;141;150
02.06.2020 9:44;3068;467;02.06.2020 9:44;252;60;150
02.06.2020 9:44;1288;180;02.06.2020 9:44;46;7;150
02.06.2020 9:44;0;0;02.06.2020 9:45;260;54;150
02.06.2020 9:46;1883;348;02.06.2020 9:46;812;118;150
02.06.2020 9:46;2475;376;02.06.2020 9:46;635;117;150
02.06.2020 9:46;2475;376;02.06.2020 9:46;928;171;150
02.06.2020 9:48;3941;451;02.06.2020 9:48;148;23;150
02.06.2020 9:50;2361;361;02.06.2020 9:50;897;124;150
02.06.2020 9:50;2361;361;02.06.2020 9:50;972;142;150
02.06.2020 9:51;7187;857;02.06.2020 9:51;987;180;200
02.06.2020 9:51;3085;417;02.06.2020 9:51;618;113;150
02.06.2020 9:52;2361;361;02.06.2020 9:53;897;124;150
02.06.2020 9:52;2464;347;02.06.2020 9:52;1287;164;150
02.06.2020 9:52;2464;347;02.06.2020 9:52;1356;181;150
02.06.2020 9:52;0;0;02.06.2020 9:52;1074;161;250
02.06.2020 9:53;1376;225;02.06.2020 9:54;750;138;150
02.06.2020 9:54;2242;329;02.06.2020 9:54;782;147;150
02.06.2020 9:54;2361;361;02.06.2020 9:54;897;130;150
02.06.2020 9:54;1352;230;02.06.2020 9:55;381;74;150
02.06.2020 9:54;1349;181;02.06.2020 9:54;235;46;150
02.06.2020 9:55;2839;404;02.06.2020 9:55;325;55;150
02.06.2020 9:56;1376;225;02.06.2020 9:56;750;109;150
02.06.2020 9:59;892;172;02.06.2020 9:59;517;75;150
02.06.2020 10:01;5111;674;02.06.2020 10:01;993;139;200
02.06.2020 10:05;0;0;02.06.2020 10:05;289;47;150
02.06.2020 10:06;2205;352;02.06.2020 10:06;721;108;150
02.06.2020 10:10;6599;715;02.06.2020 10:10;689;84;250
02.06.2020 10:10;2803;403;02.06.2020 10:10;521;82;150
02.06.2020 10:13;2302;227;02.06.2020 10:13;73;13;200
02.06.2020 10:14;2803;403;02.06.2020 10:14;512;81;200
02.06.2020 10:16;1406;227;02.06.2020 10:16;374;59;150
02.06.2020 10:16;1445;230;02.06.2020 10:16;769;101;150
02.06.2020 10:20;7182;801;02.06.2020 10:20;469;81;250
02.06.2020 10:21;1891;286;02.06.2020 10:21;557;90;150
02.06.2020 10:21;2372;403;02.06.2020 10:21;603;81;150
02.06.2020 10:22;1376;205;02.06.2020 10:22;539;65;150
02.06.2020 10:22;1611;260;02.06.2020 10:22;146;35;150
02.06.2020 10:24;0;0;02.06.2020 10:24;192;39;150
02.06.2020 10:26;7367;782;02.06.2020 10:27;11;3;180
02.06.2020 10:27;8920;755;02.06.2020 10:42;3604;395;300
02.06.2020 10:31;2376;376;02.06.2020 10:31;199;43;150
02.06.2020 10:31;2376;376;02.06.2020 10:31;817;157;150
02.06.2020 10:32;1827;304;02.06.2020 10:32;372;61;150
02.06.2020 10:40;2477;395;02.06.2020 10:40;652;110;150
02.06.2020 10:40;2477;395;02.06.2020 10:40;326;55;150
02.06.2020 10:40;4220;511;02.06.2020 10:40;2164;347;180
02.06.2020 10:42;2014;328;02.06.2020 10:43;1314;213;160
02.06.2020 10:43;7302;812;02.06.2020 10:43;1090;129;220
02.06.2020 10:43;0;0;02.06.2020 10:43;913;156;150
02.06.2020 10:43;0;0;02.06.2020 10:43;961;158;150
02.06.2020 10:43;2687;426;02.06.2020 10:44;318;58;160
02.06.2020 10:43;2687;426;02.06.2020 10:43;730;113;160
02.06.2020 10:45;1470;240;02.06.2020 10:45;313;60;150
02.06.2020 10:45;1513;211;02.06.2020 10:45;1067;152;150
02.06.2020 10:45;1513;211;02.06.2020 10:45;454;96;150
02.06.2020 10:45;1513;211;02.06.2020 10:45;538;106;150
02.06.2020 10:46;1972;325;02.06.2020 10:47;722;125;150
02.06.2020 10:46;1972;325;02.06.2020 10:46;374;78;150
02.06.2020 10:50;2186;284;02.06.2020 10:50;1789;174;150
02.06.2020 10:54;1088;202;02.06.2020 10:54;1259;221;150
02.06.2020 10:54;2394;373;02.06.2020 10:54;759;128;200
02.06.2020 10:56;2295;358;02.06.2020 10:56;973;127;150
02.06.2020 10:57;3018;397;02.06.2020 10:57;384;47;150
02.06.2020 10:58;3372;521;02.06.2020 10:58;170;37;150
02.06.2020 10:59;7665;909;02.06.2020 11:00;1397;219;200
02.06.2020 11:01;0;0;02.06.2020 11:02;1185;150;150
02.06.2020 11:01;0;0;02.06.2020 11:02;1154;174;150
02.06.2020 11:01;0;0;02.06.2020 11:01;710;123;150
02.06.2020 11:02;3693;410;02.06.2020 11:03;915;146;170
02.06.2020 11:03;1577;301;02.06.2020 11:03;718;124;150
02.06.2020 11:06;3860;522;02.06.2020 11:06;2279;267;150
02.06.2020 11:06;1449;207;02.06.2020 11:06;450;72;150
02.06.2020 11:06;1449;207;02.06.2020 11:06;686;130;150
02.06.2020 11:06;1449;207;02.06.2020 11:06;700;121;150
02.06.2020 11:10;0;0;02.06.2020 11:14;2320;245;150
02.06.2020 11:15;4344;567;02.06.2020 11:15;700;106;200
02.06.2020 11:15;4344;567;02.06.2020 11:15;1591;209;200
02.06.2020 11:17;5323;701;02.06.2020 11:17;249;41;200
02.06.2020 11:17;5323;701;02.06.2020 11:17;2603;249;200
02.06.2020 11:18;4148;428;02.06.2020 11:18;619;111;200
02.06.2020 11:20;3518;400;02.06.2020 11:20;546;106;150
02.06.2020 11:21;2145;282;02.06.2020 11:21;1555;218;150
02.06.2020 11:23;0;0;02.06.2020 11:24;892;114;200
02.06.2020 11:25;1946;277;02.06.2020 11:25;212;45;150
02.06.2020 11:25;4847;652;02.06.2020 11:25;414;68;200
02.06.2020 11:25;1950;288;02.06.2020 11:25;729;134;180
02.06.2020 11:27;1913;330;02.06.2020 11:27;475;79;200
02.06.2020 11:28;1322;204;02.06.2020 11:29;568;147;110
02.06.2020 11:29;7401;805;02.06.2020 11:29;639;114;250
02.06.2020 11:33;2552;309;02.06.2020 11:33;702;116;150
02.06.2020 11:33;1600;225;02.06.2020 11:33;1038;163;150
02.06.2020 11:38;1168;290;02.06.2020 11:38;576;138;150
02.06.2020 11:38;1483;293;02.06.2020 11:38;920;170;150
02.06.2020 11:39;1168;290;02.06.2020 11:39;1080;189;150
02.06.2020 11:40;2010;322;02.06.2020 11:40;205;34;150
02.06.2020 11:40;6975;847;02.06.2020 11:40;356;62;260
02.06.2020 11:42;7922;1014;02.06.2020 11:43;1327;226;250
02.06.2020 11:42;0;0;02.06.2020 11:42;905;161;150
02.06.2020 11:47;5284;641;02.06.2020 11:47;647;79;200
02.06.2020 11:49;1193;190;02.06.2020 11:49;454;106;250
02.06.2020 11:50;3633;448;02.06.2020 11:51;424;90;200
02.06.2020 11:52;2092;349;02.06.2020 11:52;704;117;150
02.06.2020 11:53;1890;287;02.06.2020 11:53;365;66;200
02.06.2020 12:01;0;0;02.06.2020 12:01;475;98;200
02.06.2020 12:02;3815;419;02.06.2020 12:02;191;42;250
02.06.2020 12:03;1824;237;02.06.2020 12:03;1048;144;150
02.06.2020 12:05;0;0;02.06.2020 12:05;1199;214;200
02.06.2020 12:10;2167;327;02.06.2020 12:11;266;52;200
02.06.2020 12:18;2123;324;02.06.2020 12:18;925;156;150
02.06.2020 12:20;6306;685;02.06.2020 12:20;505;173;200
02.06.2020 12:22;2084;314;02.06.2020 12:22;664;100;150
02.06.2020 12:27;4855;499;02.06.2020 12:27;2016;219;250
02.06.2020 12:28;2419;249;02.06.2020 12:28;1862;253;150
02.06.2020 12:29;1582;272;02.06.2020 12:29;1274;182;150
02.06.2020 12:29;2354;279;02.06.2020 12:29;509;82;150
02.06.2020 12:29;2354;279;02.06.2020 12:30;1223;182;150
02.06.2020 12:31;5988;729;02.06.2020 12:31;349;85;200
02.06.2020 12:32;1800;338;02.06.2020 12:32;528;92;150
02.06.2020 12:32;1800;338;02.06.2020 12:33;293;47;150
02.06.2020 12:33;1793;299;02.06.2020 12:34;490;83;150
02.06.2020 12:33;1793;299;02.06.2020 12:34;1745;255;150
02.06.2020 12:37;2185;388;02.06.2020 12:37;859;151;200
02.06.2020 12:39;2973;291;02.06.2020 12:39;1059;135;170
02.06.2020 12:41;1299;208;02.06.2020 12:41;1582;223;150
02.06.2020 12:41;1299;208;02.06.2020 12:41;1339;176;150
02.06.2020 12:45;0;0;02.06.2020 12:45;652;123;200
02.06.2020 12:54;3083;345;02.06.2020 12:54;1825;203;150
02.06.2020 12:56;2311;382;02.06.2020 12:56;969;158;200
02.06.2020 13:00;1030;184;02.06.2020 13:00;530;110;150
02.06.2020 13:01;2277;298;02.06.2020 13:01;943;165;150
02.06.2020 13:01;2277;298;02.06.2020 13:02;1723;252;150
02.06.2020 13:01;0;0;02.06.2020 13:01;350;71;200
02.06.2020 13:04;1486;227;02.06.2020 13:04;182;29;150
02.06.2020 13:05;2351;336;02.06.2020 13:05;4;1;150
02.06.2020 13:05;2351;336;02.06.2020 13:05;956;141;150
02.06.2020 13:05;721;163;02.06.2020 13:05;989;190;150
02.06.2020 13:05;721;163;02.06.2020 13:05;963;131;150
02.06.2020 13:05;5622;612;02.06.2020 13:05;281;60;150
02.06.2020 13:06;1978;303;02.06.2020 13:06;198;35;150
02.06.2020 13:09;2202;293;02.06.2020 13:09;1528;177;200
02.06.2020 13:15;0;0;02.06.2020 13:15;477;72;200
02.06.2020 13:15;1026;207;02.06.2020 13:17;976;194;140
02.06.2020 13:17;0;0;02.06.2020 13:17;1165;208;200
02.06.2020 13:18;0;0;02.06.2020 13:18;679;126;150
02.06.2020 13:18;0;0;02.06.2020 13:19;369;70;200
02.06.2020 13:19;0;0;02.06.2020 13:20;1243;168;180
02.06.2020 13:23;0;0;02.06.2020 13:23;993;196;250
02.06.2020 13:24;861;176;02.06.2020 13:24;759;158;150
02.06.2020 13:25;0;0;02.06.2020 13:25;164;39;200
02.06.2020 13:32;1744;320;02.06.2020 13:32;660;114;150
02.06.2020 13:32;1744;320;02.06.2020 13:33;1605;263;150
02.06.2020 13:33;4199;504;02.06.2020 13:33;1985;182;200
02.06.2020 13:34;4467;584;02.06.2020 13:34;1146;164;180
02.06.2020 13:35;4542;496;02.06.2020 13:35;616;113;200
02.06.2020 13:43;2772;298;02.06.2020 13:44;505;103;150
02.06.2020 13:43;1309;206;02.06.2020 13:44;223;53;150
02.06.2020 13:43;1309;206;02.06.2020 13:44;948;162;150
02.06.2020 13:43;0;0;02.06.2020 13:44;1212;155;150
02.06.2020 13:44;7552;945;02.06.2020 13:45;300;85;220
02.06.2020 13:45;4511;472;02.06.2020 13:45;2289;289;200
02.06.2020 13:45;0;0;02.06.2020 13:45;2016;254;150
02.06.2020 13:47;0;0;02.06.2020 13:48;596;113;140
02.06.2020 13:48;5929;777;02.06.2020 13:48;267;68;200
02.06.2020 13:50;1907;336;02.06.2020 13:50;408;83;150
02.06.2020 13:52;4862;643;02.06.2020 13:52;1601;177;200
02.06.2020 13:52;1958;306;02.06.2020 13:52;1293;188;150
02.06.2020 13:52;1958;306;02.06.2020 13:52;551;107;150
02.06.2020 13:53;2548;370;02.06.2020 13:53;825;112;200
02.06.2020 13:53;2548;370;02.06.2020 13:53;526;77;200
02.06.2020 13:54;1583;245;02.06.2020 13:57;1708;240;120
02.06.2020 13:54;1583;245;02.06.2020 14:02;132;32;120
02.06.2020 13:54;2233;327;02.06.2020 13:54;439;92;150
02.06.2020 13:54;0;0;02.06.2020 13:55;760;117;150
02.06.2020 13:55;2664;398;02.06.2020 13:56;659;109;160
02.06.2020 13:57;2664;398;02.06.2020 13:57;657;109;160
02.06.2020 13:58;1765;298;02.06.2020 13:58;217;35;150
02.06.2020 13:58;0;0;02.06.2020 13:59;596;91;150
02.06.2020 13:59;1309;210;02.06.2020 13:59;958;154;150
02.06.2020 13:59;3594;510;02.06.2020 14:00;882;140;130
02.06.2020 14:04;0;0;02.06.2020 14:04;753;154;150
02.06.2020 14:04;0;0;02.06.2020 14:04;906;171;150
02.06.2020 14:06;0;0;02.06.2020 14:06;31;6;150
02.06.2020 14:06;0;0;02.06.2020 14:06;543;86;150
02.06.2020 14:07;1073;137;02.06.2020 14:09;6;1;110
02.06.2020 14:07;1073;137;02.06.2020 14:09;1566;281;110
02.06.2020 14:08;2390;384;02.06.2020 14:08;483;106;150
02.06.2020 14:08;0;0;02.06.2020 14:08;314;52;200
02.06.2020 14:08;0;0;02.06.2020 14:08;298;67;200
02.06.2020 14:08;1598;306;02.06.2020 14:08;584;92;150
02.06.2020 14:11;1195;167;02.06.2020 14:11;730;127;150
02.06.2020 14:11;1195;167;02.06.2020 14:12;1873;229;150
02.06.2020 14:12;5525;686;02.06.2020 14:12;569;77;150
02.06.2020 14:13;2634;397;02.06.2020 14:13;619;138;150
02.06.2020 14:15;0;0;02.06.2020 14:15;808;80;200
02.06.2020 14:18;2432;392;02.06.2020 14:18;341;79;150
02.06.2020 14:18;16910;1316;02.06.2020 14:18;2044;311;250
02.06.2020 14:18;2993;426;02.06.2020 14:19;891;123;150
02.06.2020 14:20;1922;268;02.06.2020 14:20;616;121;150
02.06.2020 14:20;1729;243;02.06.2020 14:21;760;124;150
02.06.2020 14:22;2102;372;02.06.2020 14:22;439;98;150
02.06.2020 14:25;3020;439;02.06.2020 14:25;562;145;150
02.06.2020 14:30;5344;587;02.06.2020 14:30;938;137;200
02.06.2020 14:31;3642;450;02.06.2020 14:31;1162;208;150
02.06.2020 14:31;3642;450;02.06.2020 14:31;653;138;150
02.06.2020 14:33;3876;451;02.06.2020 14:33;1031;141;150
02.06.2020 14:36;1196;256;02.06.2020 14:36;445;82;150
02.06.2020 14:38;0;0;02.06.2020 14:38;777;124;200
02.06.2020 14:41;2126;348;02.06.2020 14:41;449;118;150
02.06.2020 14:43;2288;348;02.06.2020 14:43;1010;175;150
02.06.2020 14:44;0;0;02.06.2020 14:44;791;143;150
02.06.2020 14:44;0;0;02.06.2020 14:46;744;201;100
02.06.2020 14:45;2129;350;02.06.2020 14:45;979;173;150
